belongs_category,first_level,second_level,third_level,title,url
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",https://www.amazon.com/Kindle-Paperwhite-adjustable-Ad-Supported/dp/B08KTZ8249/ref=zg_bs_amazon-devices_sccl_10/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Ring Chime,https://www.amazon.com/Ring-Chime/dp/B09L45VFCN/ref=zg_bs_amazon-devices_sccl_11/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Ring Rechargeable Battery Pack,https://www.amazon.com/Ring-Rechargeable-Battery-Pack/dp/B076JKHDQT/ref=zg_bs_amazon-devices_sccl_12/139-5203651-6970324?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone SE (2nd Generation), 64GB, Red - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-SE-64GB-Red/dp/B088N8TF64/ref=zg_bs_amazon-renewed_sccl_2/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=zg_bs_amazon-renewed_sccl_3/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone 8, US Version, 64GB, Space Gray - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-64GB/dp/B0775MV9K2/ref=zg_bs_amazon-renewed_sccl_4/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone 12 Mini, 64GB, Blue - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-12-Mini-64GB/dp/B08PNN2SKF/ref=zg_bs_amazon-renewed_sccl_5/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone XR, 64GB, Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-XR-Fully-Unlocked/dp/B07P6Y7954/ref=zg_bs_amazon-renewed_sccl_6/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Roku Express HD Streaming Media Player, Black (Renewed)",https://www.amazon.com/Roku-Express-Streaming-Player-Renewed/dp/B07ZQH6YGY/ref=zg_bs_amazon-renewed_sccl_7/141-8670379-1855958?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Countertop Ice Maker, Ice Maker Machine 6 Mins 9 Bullet Ice, 26.5lbs/24Hrs, Portable Ice Maker Machine with Self-Cleaning, Ice Bags, Ice Scoop, and Basket, Ice Maker for Home/Kitchen/Office/Party",https://www.amazon.com/Countertop-Ice-Maker-Ice-Maker-Machine-26-5lbs-Portable-Self-Cleaning/dp/B0BPSW1K11/ref=zg_bs_appliances_sccl_1/131-7201010-5176169?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Introducing Ring Spotlight Cam Plus, Solar | Two-Way Talk, Color Night Vision, and Security Siren (2022 release) - White",https://www.amazon.com/Ring-Spotlight-Cam-Plus-Solar-White/dp/B0B83HKBSX/ref=zg_bs_amazon-devices_sccl_13/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Introducing Echo Pop | Full sound compact smart speaker with Alexa | Lavender Bloom,https://www.amazon.com/Introducing-sound-compact-speaker-Lavender/dp/B09ZXJDSL5/ref=zg_bs_amazon-devices_sccl_14/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Blink Add-On Sync Module 2,https://www.amazon.com/Blink-Sync-Module-2/dp/B084RQ6MHJ/ref=zg_bs_amazon-devices_sccl_15/139-5203651-6970324?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Meta Quest 2 - Advanced All-In-One Virtual Reality Headset - 128 GB (Renewed Premium),https://www.amazon.com/Oculus-Quest-Advanced-All-One-2/dp/B09DDM2371/ref=zg_bs_amazon-renewed_sccl_8/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Samsung Galaxy S10e, 128GB, Prism Black - Unlocked (Renewed)",https://www.amazon.com/Samsung-Galaxy-128GB-Prism-Black/dp/B082T4F34B/ref=zg_bs_amazon-renewed_sccl_9/141-8670379-1855958?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Silonn Ice Makers Countertop, 9 Cubes Ready in 6 Mins, 26lbs in 24Hrs, Self-Cleaning Ice Machine with Ice Scoop and Basket, 2 Sizes of Bullet Ice for Home Kitchen Office Bar Party",https://www.amazon.com/Silonn-Countertop-Portable-Self-cleaning-Bullet-shaped/dp/B08ZYJ8CRX/ref=zg_bs_appliances_sccl_2/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"AGLUCKY Countertop Ice Maker Machine, Portable Ice Makers Countertop, Make 26 lbs ice in 24 hrs,Ice Cube Ready in 6-8 Mins with Ice Scoop and Basket",https://www.amazon.com/AGLUCKY-Machine-Countertop-Portable-Makers/dp/B08FZYMWJT/ref=zg_bs_appliances_sccl_3/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"FRIGIDAIRE EFIC189-Silver Compact Ice Maker, 26 lb per Day, Silver (Packaging May Vary)",https://www.amazon.com/FRIGIDAIRE-EFIC189-Silver-Compact-Silver-Packaging/dp/B075QP7SCP/ref=zg_bs_appliances_sccl_4/131-7201010-5176169?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Minecraft,https://www.amazon.com/Mojang-Minecraft/dp/B00992CF6W/ref=zg_bs_mobile-apps_sccl_1/146-0937381-3398359?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple Barrel Acrylic Paint in Assorted Colors (2 oz), 20513, Bright Yellow",https://www.amazon.com/Apple-Barrel-Acrylic-Assorted-Colors/dp/B005U7BNPE/ref=zg_bs_arts-crafts_sccl_1/145-5864390-7125631?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Ring Chime Pro,https://www.amazon.com/Ring-Chime-Pro/dp/B07WML2XTD/ref=zg_bs_amazon-devices_sccl_16/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Ring Video Doorbell Pro 2 – Best-in-class with cutting-edge features (existing doorbell wiring required) – 2021 release,https://www.amazon.com/Ring-Video-Doorbell-Pro-2/dp/B086Q54K53/ref=zg_bs_amazon-devices_sccl_17/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"INSIGNIA 32-inch Class F20 Series Smart HD 720p Fire TV (NS-32F201NA23, 2022 Model)",https://www.amazon.com/All-New-Insignia-32-inch-Class-NS-32F201NA23/dp/B09ZLTMWWH/ref=zg_bs_amazon-devices_sccl_18/139-5203651-6970324?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Brother HL-L2300D Monochrome Laser Printer with Duplex Printing (Renewed),https://www.amazon.com/Brother-RHL-L2300D-Monochrome-Printer-Printing/dp/B083MYW72S/ref=zg_bs_amazon-renewed_sccl_10/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Epson EcoTank ET-2850 Wireless Color All-in-One Cartridge-Free Supertank Printer with Scan, Copy and Auto 2-Sided Printing. Full 1-Year Limited Warranty - White (Renewed Premium)",https://www.amazon.com/Epson-Wireless-Cartridge-Free-Supertank-Printing/dp/B0B6Z7PLK8/ref=zg_bs_amazon-renewed_sccl_11/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple Watch Series 7 (GPS, 45mm) Midnight Aluminum Case with Midnight Sport Band, Regular (Renewed)",https://www.amazon.com/Apple-Watch-Midnight-Aluminum-Sport/dp/B09NWDXS13/ref=zg_bs_amazon-renewed_sccl_12/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"2021 Microsoft Xbox Series S 512GB Game All-Digital Console, One Xbox Wireless Controller, 1440p Gaming Resolution, 4K Streaming, 3D Sound, WiFi, White (Renewed)",https://www.amazon.com/Microsoft-All-Digital-Wireless-Controller-Resolution-Streaming/dp/B09ZJ9L6Z2/ref=zg_bs_amazon-renewed_sccl_13/141-8670379-1855958?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,GE Profile Opal 2.0 | Countertop Nugget Ice Maker with Side Tank | Ice Machine with WiFi Connectivity | Smart Home Kitchen Essentials | Stainless Steel,https://www.amazon.com/GE-Profile-XPIO13SCSS-Stainless-Nugget/dp/B0964BF4N7/ref=zg_bs_appliances_sccl_5/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Silonn Countertop Ice Maker, 9 Cubes Ready in 6 Mins, 26lbs in 24Hrs, Self-Cleaning Ice Machine with Ice Scoop and Basket, 2 Sizes of Bullet Ice for Home Kitchen Office Bar Party, Black (SLIM09)",https://www.amazon.com/Silonn-Countertop-Self-Cleaning-Machine-SLIM09/dp/B0B5D97F23/ref=zg_bs_appliances_sccl_6/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Nugget Countertop Ice Maker with Soft Chewable Ice, 34Lbs/24H, Pebble Portable Ice Machine with Ice Scoop, Self-Cleaning, One-Click Operation, for Kitchen,Office Stainless Steel Silver",https://www.amazon.com/Countertop-Self-Cleaning-One-Click-Operation-Stainless/dp/B0BYJ3WWTX/ref=zg_bs_appliances_sccl_7/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"EUHOMY Countertop Ice Maker Machine with Handle, 25.5lbs in 24Hrs, 9 Ice Cubes Ready in 6 Mins, Auto-Cleaning Portable Ice Maker with Basket and Scoop, for Home/Kitchen/Camping/RV. (Black)",https://www.amazon.com/EUHOMY-Countertop-Machine-Auto-Cleaning-Portable/dp/B0BWHZJHPL/ref=zg_bs_appliances_sccl_8/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Ice Makers Countertop, Self-Cleaning Function, Portable Electric Ice Cube Maker Machine, 9 Pebble Ice Ready in 6 Mins, 26lbs 24Hrs with Ice Bags and Scoop Basket for Home Bar Camping RV(Black)",https://www.amazon.com/Countertop-Self-Cleaning-Function-Portable-Electric/dp/B0BRB6F45J/ref=zg_bs_appliances_sccl_9/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Broan-NuTone 413001 Non-Ducted Ductless Range Hood with Lights Exhaust Fan for Under Cabinet, 30-Inch, White",https://www.amazon.com/Broan-413001-Capable-Non-Ducted-Under-Cabinet/dp/B0002YTLZY/ref=zg_bs_appliances_sccl_10/131-7201010-5176169?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Geometry Dash,https://www.amazon.com/RobTop-Games-Geometry-Dash/dp/B00EDTSKLU/ref=zg_bs_mobile-apps_sccl_2/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Among Us,https://www.amazon.com/The-Slima-Games-Among-Us/dp/B0C2LTWHJ5/ref=zg_bs_mobile-apps_sccl_3/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Who is your Daddy Simulator,https://www.amazon.com/Who-is-your-Daddy-Simulator/dp/B0BRL5YHJP/ref=zg_bs_mobile-apps_sccl_4/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,People Physics Playground,https://www.amazon.com/Mich-Games-People-Physics-Playground/dp/B0C1HT32PP/ref=zg_bs_mobile-apps_sccl_5/146-0937381-3398359?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"HTVRONT HTV Vinyl Rolls Heat Transfer Vinyl - 12"" x 8ft White HTV Vinyl for Shirts, Iron on Vinyl for Cricut & Cameo - Easy to Cut & Weed for Heat Vinyl Design (White)",https://www.amazon.com/HTVRONT-Vinyl-Rolls-Heat-Transfer/dp/B089ZVY1L1/ref=zg_bs_arts-crafts_sccl_2/145-5864390-7125631?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Scissors, iBayam 8"" Multipurpose Scissors Bulk 3-Pack, Ultra Sharp Blade Shears, Comfort-Grip Handles, Sturdy Sharp Scissors for Office Home School Sewing Fabric Craft Supplies, Right/Left Hand",https://www.amazon.com/Scissors-Titanium-Multipurpose-Comfort-Grip-Handles/dp/B07H3QKN2Z/ref=zg_bs_arts-crafts_sccl_3/145-5864390-7125631?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Soft Tape Measure Double Scale Body Sewing Flexible Ruler for Weight Loss Medical Body Measurement Sewing Tailor Craft Vinyl Ruler, Has Centimetre Scale on Reverse Side 60-inch（White）",https://www.amazon.com/Measure-Flexible-Measurement-Centimetre-60-inch%EF%BC%88White%EF%BC%89/dp/B07MT89MCW/ref=zg_bs_arts-crafts_sccl_4/145-5864390-7125631?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Paxcoo 1mm Elastic Bracelet String Cord Stretch Bead Cord for Jewelry Making and Bracelet Making,https://www.amazon.com/Paxcoo-Elastic-Bracelet-Stretch-Jewelry/dp/B07D4J1MQ4/ref=zg_bs_arts-crafts_sccl_5/145-5864390-7125631?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Rit Dye Liquid – Wide Selection of Colors – 8 Oz. (Black),https://www.amazon.com/Craft-County-Rit-Dye-Liquid/dp/B089HYBR2P/ref=zg_bs_arts-crafts_sccl_6/145-5864390-7125631?psc=1
"{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Arts, Crafts & Sewing', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Amazon Basics Multipurpose, Comfort Grip, PVD coated, Stainless Steel Office Scissors - Pack of 3",https://www.amazon.com/Amazon-Basics-Multipurpose-Titanium-Stainless/dp/B01BRGU8R0/ref=zg_bs_arts-crafts_sccl_7/145-5864390-7125631?psc=1
"{'name': 'Audible Books & Originals', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Audible Books & Originals', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Identity: A Novel,https://www.amazon.com/Audible-Identity-A-Novel/dp/B0BH9BBTZM/ref=zg_bs_audible_sccl_1/142-2420717-6333747?isALC=true
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Amazon Fire 7 Kids (2022), age 3-7. 2-year worry-free guarantee, parental controls, ad-free content and case included, 16GB, Blue",https://www.amazon.com/Fire-7-Kids-Tablet/dp/B099HDR2Y6/ref=zg_bs_amazon-devices_sccl_19/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Ring Video Doorbell Wired – Convenient, essential features in a compact design, pair with Ring Chime to hear audio alerts in your home (existing doorbell wiring required) - 2021 release",https://www.amazon.com/Ring-Video-Doorbell-Wired/dp/B08CKHPP52/ref=zg_bs_amazon-devices_sccl_20/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",https://www.amazon.com/kindle-the-lightest-and-most-compact-kindle/dp/B09SWW583J/ref=zg_bs_amazon-devices_sccl_21/139-5203651-6970324?psc=1
"{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Devices & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",https://www.amazon.com/Echo-4th-Gen/dp/B07XKF5RM3/ref=zg_bs_amazon-devices_sccl_22/139-5203651-6970324?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Samsung Galaxy S10, 128GB, Prism Black - Unlocked (Renewed)",https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Renewed/dp/B07PFL39NH/ref=zg_bs_amazon-renewed_sccl_14/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple Watch Series 4 (GPS, 44MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)",https://www.amazon.com/Apple-Watch-44mm-Space-Aluminum/dp/B07PS9D7GW/ref=zg_bs_amazon-renewed_sccl_15/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Apple iPad (2018 Model) with Wi-Fi only 32GB Apple 9.7in iPad - Space Gray (Renewed),https://www.amazon.com/Renewed-Apple-Model-Wi-Fi-9-7in/dp/B07D3DDJ4L/ref=zg_bs_amazon-renewed_sccl_16/141-8670379-1855958?psc=1
"{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Amazon Renewed', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPhone 11 Pro, 64GB, Space Gray - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZPKZSSC/ref=zg_bs_amazon-renewed_sccl_17/141-8670379-1855958?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Upstreman 3.2 Cu.Ft Mini Fridge with Freezer, Single Door Mini Fridge, Adjustable Thermostat, Mini Refrigerator for Dorm, Office, Bedroom, Black-BR321",https://www.amazon.com/Upstreman-Adjustable-Thermostat-Refrigerator-Black-BR321/dp/B09RWFZTWW/ref=zg_bs_appliances_sccl_11/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Portable Washing Machine, High Capacity Mini Washer with 3 Modes Deep Cleaning Half Automatic Washt, Foldable Washing Machine with Soft Spin Dry for Socks, Baby Clothes, Towels, Delicate Items (Purple)",https://www.amazon.com/Portable-Capacity-Cleaning-Automatic-Foldable/dp/B0C1GHL3PF/ref=zg_bs_appliances_sccl_12/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"FRIGIDAIRE EFIC452-SS 40 Lbs Extra Large Clear Maker, Stainless Steel, Makes Square Ice",https://www.amazon.com/FRIGIDAIRE-EFIC452-SS-Extra-Stainless-Square/dp/B077MT8TJV/ref=zg_bs_appliances_sccl_13/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"AGLUCKY Ice Makers Countertop,Portable Ice Maker Machine with Handle,Self-Cleaning Ice Maker, 26Lbs/24H, 9 Ice Cubes Ready in 8 Mins, for Home/Office/Kitchen (Black)",https://www.amazon.com/AGLUCKY-Countertop-Protable-Machine-Self-Cleaning/dp/B09V4VFJFG/ref=zg_bs_appliances_sccl_14/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Nefish Mini Fridge Stand Universal Stand Base Adjustable Refrigerator Stand with 4 Strong Feet Washing Machine Pedestal Multi-Functional Base for Dryer (Black),https://www.amazon.com/Nefish-Universal-Adjustable-Refrigerator-Multi-Functional/dp/B09TZRSL58/ref=zg_bs_appliances_sccl_15/131-7201010-5176169?psc=1
"{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Appliances', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"ZAFRO Ice Maker Countertop, Portable Ice Maker with Self-Cleaning, 26Lbs/24Hrs, 9 Cubes Ready in 8 Mins, One-Key Operation, Compact Ice Maker with Ice Scoop/Basket for Home/Kitchen/Office/Bar, Green",https://www.amazon.com/ZAFRO-Countertop-Portable-Self-Cleaning-Operation/dp/B0BBT31PGL/ref=zg_bs_appliances_sccl_16/131-7201010-5176169?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Five Nights at Freddy's,https://www.amazon.com/Scott-Cawthon-Five-Nights-Freddys/dp/B00N1HONIO/ref=zg_bs_mobile-apps_sccl_6/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Hit The Plane,https://www.amazon.com/Malyk-Production-Hit-The-Plane/dp/B0C14XRMNM/ref=zg_bs_mobile-apps_sccl_7/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Scary Teacher 3D,https://www.amazon.com/Scary-Dudes-Teacher-3D/dp/B07YQ1YTQX/ref=zg_bs_mobile-apps_sccl_8/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Who's Your Daddy,https://www.amazon.com/Tech-Giant-Whos-Your-Daddy/dp/B0C157PXFR/ref=zg_bs_mobile-apps_sccl_9/146-0937381-3398359?psc=1
"{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Apps & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Run Riot,https://www.amazon.com/Kieran-Davidson-Run-Riot/dp/B0C4QXL1YY/ref=zg_bs_mobile-apps_sccl_10/146-0937381-3398359?psc=1
